Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Create Contact,Chrome 109.0.0.0,,,2023-06-09 18:49:04,2023-06-09 18:50:25,1m - 20.455s,PASSED
,,,,,,,
Test Cases/createContact,Chrome 109.0.0.0,,,2023-06-09 18:49:06,2023-06-09 18:49:35,29.026s,PASSED
Start listener action : maximize,Chrome 109.0.0.0,,,2023-06-09 18:49:06,2023-06-09 18:49:06,0.122s,PASSED
Start setup action : login,Chrome 109.0.0.0,,,2023-06-09 18:49:06,2023-06-09 18:49:12,6.329s,PASSED
"verifyMatch(getUrl(), URL, false)",Chrome 109.0.0.0,,,2023-06-09 18:49:12,2023-06-09 18:49:12,0.030s,PASSED
"assert getWindowTitle() == ""Cogmento CRM""",Chrome 109.0.0.0,,,2023-06-09 18:49:12,2023-06-09 18:49:12,0.020s,PASSED
"com.CreateContact.enterbasicdetails(FirstName, LastName, MiddleName, Email)",Chrome 109.0.0.0,,,2023-06-09 18:49:12,2023-06-09 18:49:22,10.345s,PASSED
"com.CreateContact.setDND(Call, Text, DoEmail)",Chrome 109.0.0.0,,,2023-06-09 18:49:22,2023-06-09 18:49:23,0.871s,PASSED
"com.CreateContact.setBirthDate(BirthDay, BirthMonth, BirthYear)",Chrome 109.0.0.0,,,2023-06-09 18:49:23,2023-06-09 18:49:26,3.090s,PASSED
com.CreateContact.submitForm(),Chrome 109.0.0.0,,,2023-06-09 18:49:26,2023-06-09 18:49:27,0.516s,PASSED
try,Chrome 109.0.0.0,,,2023-06-09 18:49:27,2023-06-09 18:49:31,4.158s,PASSED
Start tear down : logout,Chrome 109.0.0.0,,,2023-06-09 18:49:31,2023-06-09 18:49:35,3.523s,PASSED
Start listener action : assertmessage,Chrome 109.0.0.0,,,2023-06-09 18:49:35,2023-06-09 18:49:35,0.002s,PASSED
,,,,,,,
Test Cases/createContact,Chrome 109.0.0.0,,,2023-06-09 18:49:35,2023-06-09 18:50:00,25.098s,PASSED
Start listener action : maximize,Chrome 109.0.0.0,,,2023-06-09 18:49:35,2023-06-09 18:49:35,0.008s,PASSED
Start setup action : login,Chrome 109.0.0.0,,,2023-06-09 18:49:35,2023-06-09 18:49:39,4.140s,PASSED
"verifyMatch(getUrl(), URL, false)",Chrome 109.0.0.0,,,2023-06-09 18:49:39,2023-06-09 18:49:39,0.006s,PASSED
"assert getWindowTitle() == ""Cogmento CRM""",Chrome 109.0.0.0,,,2023-06-09 18:49:39,2023-06-09 18:49:39,0.009s,PASSED
"com.CreateContact.enterbasicdetails(FirstName, LastName, MiddleName, Email)",Chrome 109.0.0.0,,,2023-06-09 18:49:39,2023-06-09 18:49:47,8.161s,PASSED
"com.CreateContact.setDND(Call, Text, DoEmail)",Chrome 109.0.0.0,,,2023-06-09 18:49:47,2023-06-09 18:49:49,2.236s,PASSED
"com.CreateContact.setBirthDate(BirthDay, BirthMonth, BirthYear)",Chrome 109.0.0.0,,,2023-06-09 18:49:49,2023-06-09 18:49:52,2.943s,PASSED
com.CreateContact.submitForm(),Chrome 109.0.0.0,,,2023-06-09 18:49:52,2023-06-09 18:49:53,0.530s,PASSED
try,Chrome 109.0.0.0,,,2023-06-09 18:49:53,2023-06-09 18:49:57,4.060s,PASSED
Start tear down : logout,Chrome 109.0.0.0,,,2023-06-09 18:49:57,2023-06-09 18:50:00,2.993s,PASSED
Start listener action : assertmessage,Chrome 109.0.0.0,,,2023-06-09 18:50:00,2023-06-09 18:50:00,0.001s,PASSED
,,,,,,,
Test Cases/createContact,Chrome 109.0.0.0,,,2023-06-09 18:50:00,2023-06-09 18:50:25,24.751s,PASSED
Start listener action : maximize,Chrome 109.0.0.0,,,2023-06-09 18:50:00,2023-06-09 18:50:00,0.010s,PASSED
Start setup action : login,Chrome 109.0.0.0,,,2023-06-09 18:50:00,2023-06-09 18:50:03,3.401s,PASSED
"verifyMatch(getUrl(), URL, false)",Chrome 109.0.0.0,,,2023-06-09 18:50:03,2023-06-09 18:50:03,0.006s,PASSED
"assert getWindowTitle() == ""Cogmento CRM""",Chrome 109.0.0.0,,,2023-06-09 18:50:03,2023-06-09 18:50:03,0.008s,PASSED
"com.CreateContact.enterbasicdetails(FirstName, LastName, MiddleName, Email)",Chrome 109.0.0.0,,,2023-06-09 18:50:03,2023-06-09 18:50:12,8.207s,PASSED
"com.CreateContact.setDND(Call, Text, DoEmail)",Chrome 109.0.0.0,,,2023-06-09 18:50:12,2023-06-09 18:50:13,1.909s,PASSED
"com.CreateContact.setBirthDate(BirthDay, BirthMonth, BirthYear)",Chrome 109.0.0.0,,,2023-06-09 18:50:13,2023-06-09 18:50:17,3.130s,PASSED
com.CreateContact.submitForm(),Chrome 109.0.0.0,,,2023-06-09 18:50:17,2023-06-09 18:50:17,0.538s,PASSED
try,Chrome 109.0.0.0,,,2023-06-09 18:50:17,2023-06-09 18:50:21,3.736s,PASSED
Start tear down : logout,Chrome 109.0.0.0,,,2023-06-09 18:50:21,2023-06-09 18:50:25,3.793s,PASSED
Start listener action : assertmessage,Chrome 109.0.0.0,,,2023-06-09 18:50:25,2023-06-09 18:50:25,0.001s,PASSED
