Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Create And Update Contact,Chrome 109.0.0.0,,,2023-06-12 13:20:26,2023-06-12 13:22:08,1m - 42.221s,PASSED
,,,,,,,
Test Cases/createContact,Chrome 109.0.0.0,,,2023-06-12 13:20:27,2023-06-12 13:20:59,31.323s,PASSED
Start listener action : maximize,Chrome 109.0.0.0,,,2023-06-12 13:20:27,2023-06-12 13:20:28,0.123s,PASSED
Start setup action : login,Chrome 109.0.0.0,,,2023-06-12 13:20:28,2023-06-12 13:20:34,6.279s,PASSED
"verifyMatch(getUrl(), URL, false)",Chrome 109.0.0.0,,,2023-06-12 13:20:34,2023-06-12 13:20:34,0.036s,PASSED
"assert getWindowTitle() == ""Cogmento CRM""",Chrome 109.0.0.0,,,2023-06-12 13:20:34,2023-06-12 13:20:34,0.019s,PASSED
"com.CreateContact.enterbasicdetails(FirstName, LastName, MiddleName, Email)",Chrome 109.0.0.0,,,2023-06-12 13:20:34,2023-06-12 13:20:45,11.541s,PASSED
"com.CreateContact.setDND(Call, Text, DoEmail)",Chrome 109.0.0.0,,,2023-06-12 13:20:45,2023-06-12 13:20:47,1.097s,PASSED
"com.CreateContact.setBirthDate(BirthDay, BirthMonth, BirthYear)",Chrome 109.0.0.0,,,2023-06-12 13:20:47,2023-06-12 13:20:50,2.997s,PASSED
com.CreateContact.submitForm(),Chrome 109.0.0.0,,,2023-06-12 13:20:50,2023-06-12 13:20:50,0.527s,PASSED
try,Chrome 109.0.0.0,,,2023-06-12 13:20:50,2023-06-12 13:20:54,4.198s,PASSED
Start tear down : logout,Chrome 109.0.0.0,,,2023-06-12 13:20:54,2023-06-12 13:20:59,4.486s,PASSED
Start listener action : assertmessage,Chrome 109.0.0.0,,,2023-06-12 13:20:59,2023-06-12 13:20:59,0.002s,PASSED
,,,,,,,
Test Cases/createContact,Chrome 109.0.0.0,,,2023-06-12 13:20:59,2023-06-12 13:21:25,26.451s,PASSED
Start listener action : maximize,Chrome 109.0.0.0,,,2023-06-12 13:20:59,2023-06-12 13:20:59,0.009s,PASSED
