Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
createContact,Chrome 109.0.0.0,,,2023-06-09 14:31:39,2023-06-09 14:33:23,1m - 43.750s,PASSED
,,,,,,,
Test Cases/createContact,Chrome 109.0.0.0,,,2023-06-09 14:31:41,2023-06-09 14:32:08,27.255s,PASSED
Start listener action : maximize,Chrome 109.0.0.0,,,2023-06-09 14:31:41,2023-06-09 14:31:41,0.129s,PASSED
Start setup action : login,Chrome 109.0.0.0,,,2023-06-09 14:31:41,2023-06-09 14:31:47,6.130s,PASSED
"verifyMatch(getUrl(), URL, false)",Chrome 109.0.0.0,,,2023-06-09 14:31:47,2023-06-09 14:31:47,0.026s,PASSED
"assert getWindowTitle() == ""Cogmento CRM""",Chrome 109.0.0.0,,,2023-06-09 14:31:47,2023-06-09 14:31:47,0.021s,PASSED
"doNotTextObject = ""Object Repository/cogmento/test/Page_Cogmento CRM/label_Do not Text""",Chrome 109.0.0.0,,,2023-06-09 14:31:47,2023-06-09 14:31:47,0.001s,PASSED
"doNotMailObject = ""Object Repository/cogmento/test/Page_Cogmento CRM/label_Do not Email""",Chrome 109.0.0.0,,,2023-06-09 14:31:47,2023-06-09 14:31:47,0.001s,PASSED
"doNotCallObject = ""Object Repository/cogmento/test/Page_Cogmento CRM/Page_Cogmento CRM/label_Do not Call""",Chrome 109.0.0.0,,,2023-06-09 14:31:47,2023-06-09 14:31:47,0.000s,PASSED
"click(findTestObject(""Object Repository/cogmento/createContact/i_Calendar_users icon""))",Chrome 109.0.0.0,,,2023-06-09 14:31:47,2023-06-09 14:31:51,4.126s,PASSED
"click(findTestObject(""Object Repository/cogmento/createContact/button_Create""))",Chrome 109.0.0.0,,,2023-06-09 14:31:51,2023-06-09 14:31:52,1.312s,PASSED
"setText(findTestObject(""Object Repository/cogmento/createContact/input_First Name_first_name""), FirstName)",Chrome 109.0.0.0,,,2023-06-09 14:31:52,2023-06-09 14:31:54,1.724s,PASSED
"setText(findTestObject(""Object Repository/cogmento/createContact/input_Last Name_last_name""), LastName)",Chrome 109.0.0.0,,,2023-06-09 14:31:54,2023-06-09 14:31:55,0.985s,PASSED
"setText(findTestObject(""Object Repository/cogmento/test/Page_Cogmento CRM/input_Middle Name(s)_middle_name""), MiddleName)",Chrome 109.0.0.0,,,2023-06-09 14:31:55,2023-06-09 14:31:56,1.000s,PASSED
"setText(findTestObject(""Object Repository/cogmento/test/Page_Cogmento CRM/input_Email_value""), Email)",Chrome 109.0.0.0,,,2023-06-09 14:31:56,2023-06-09 14:31:57,1.180s,PASSED
"com.LoginCogmento.DoNotText(doNotCallObject, Call, ""Do not Call"")",Chrome 109.0.0.0,,,2023-06-09 14:31:57,2023-06-09 14:31:58,0.344s,PASSED
"com.LoginCogmento.DoNotText(doNotTextObject, Text, ""Do not Text"")",Chrome 109.0.0.0,,,2023-06-09 14:31:58,2023-06-09 14:31:58,0.472s,PASSED
"com.LoginCogmento.DoNotText(doNotMailObject, DoEmail, ""Do not Mail"")",Chrome 109.0.0.0,,,2023-06-09 14:31:58,2023-06-09 14:31:58,0.004s,PASSED
"setText(findTestObject(""Object Repository/cogmento/test/Page_Cogmento CRM/input_Birthday_day""), BirthDay)",Chrome 109.0.0.0,,,2023-06-09 14:31:58,2023-06-09 14:31:59,0.712s,PASSED
"click(findTestObject(""Object Repository/cogmento/test/Page_Cogmento CRM/div_October JanuaryFebruaryMarchAprilMayJun_aa3d2b""))",Chrome 109.0.0.0,,,2023-06-09 14:31:59,2023-06-09 14:31:59,0.464s,PASSED
"click(findTestObject(""Object Repository/cogmento/test/Page_Cogmento CRM/span_December"", [""EmpMonth"":BirthMonth]))",Chrome 109.0.0.0,,,2023-06-09 14:31:59,2023-06-09 14:32:00,0.728s,PASSED
"setText(findTestObject(""Object Repository/cogmento/test/Page_Cogmento CRM/input_December_year""), BirthYear)",Chrome 109.0.0.0,,,2023-06-09 14:32:00,2023-06-09 14:32:01,0.982s,PASSED
"click(findTestObject(""Object Repository/cogmento/createContact/button_Save""))",Chrome 109.0.0.0,,,2023-06-09 14:32:01,2023-06-09 14:32:01,0.514s,PASSED
try,Chrome 109.0.0.0,,,2023-06-09 14:32:01,2023-06-09 14:32:03,1.297s,PASSED
Start tear down : logout,Chrome 109.0.0.0,,,2023-06-09 14:32:03,2023-06-09 14:32:08,5.075s,PASSED
