Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Create Contact,Chrome 109.0.0.0,,,2023-06-09 16:46:29,2023-06-09 16:47:50,1m - 21.102s,PASSED
,,,,,,,
Test Cases/createContact,Chrome 109.0.0.0,,,2023-06-09 16:46:30,2023-06-09 16:46:59,28.710s,PASSED
Start listener action : maximize,Chrome 109.0.0.0,,,2023-06-09 16:46:30,2023-06-09 16:46:30,0.122s,PASSED
Start setup action : login,Chrome 109.0.0.0,,,2023-06-09 16:46:30,2023-06-09 16:46:36,5.980s,PASSED
"verifyMatch(getUrl(), URL, false)",Chrome 109.0.0.0,,,2023-06-09 16:46:36,2023-06-09 16:46:36,0.032s,PASSED
"assert getWindowTitle() == ""Cogmento CRM""",Chrome 109.0.0.0,,,2023-06-09 16:46:36,2023-06-09 16:46:36,0.018s,PASSED
"doNotTextObject = ""Object Repository/cogmento/test/Page_Cogmento CRM/label_Do not Text""",Chrome 109.0.0.0,,,2023-06-09 16:46:36,2023-06-09 16:46:36,0.001s,PASSED
"doNotMailObject = ""Object Repository/cogmento/test/Page_Cogmento CRM/label_Do not Email""",Chrome 109.0.0.0,,,2023-06-09 16:46:36,2023-06-09 16:46:36,0.000s,PASSED
"doNotCallObject = ""Object Repository/cogmento/test/Page_Cogmento CRM/Page_Cogmento CRM/label_Do not Call""",Chrome 109.0.0.0,,,2023-06-09 16:46:36,2023-06-09 16:46:36,0.001s,PASSED
"click(findTestObject(""Object Repository/cogmento/createContact/i_Calendar_users icon""))",Chrome 109.0.0.0,,,2023-06-09 16:46:36,2023-06-09 16:46:40,3.956s,PASSED
"click(findTestObject(""Object Repository/cogmento/createContact/button_Create""))",Chrome 109.0.0.0,,,2023-06-09 16:46:40,2023-06-09 16:46:42,1.405s,PASSED
"setText(findTestObject(""Object Repository/cogmento/createContact/input_First Name_first_name""), FirstName)",Chrome 109.0.0.0,,,2023-06-09 16:46:42,2023-06-09 16:46:43,1.558s,PASSED
"setText(findTestObject(""Object Repository/cogmento/createContact/input_Last Name_last_name""), LastName)",Chrome 109.0.0.0,,,2023-06-09 16:46:43,2023-06-09 16:46:44,1.066s,PASSED
"setText(findTestObject(""Object Repository/cogmento/test/Page_Cogmento CRM/input_Middle Name(s)_middle_name""), MiddleName)",Chrome 109.0.0.0,,,2023-06-09 16:46:44,2023-06-09 16:46:46,1.201s,PASSED
"setText(findTestObject(""Object Repository/cogmento/test/Page_Cogmento CRM/input_Email_value""), Email)",Chrome 109.0.0.0,,,2023-06-09 16:46:46,2023-06-09 16:46:47,1.302s,PASSED
"com.LoginCogmento.DoNotText(doNotCallObject, Call, ""Do not Call"")",Chrome 109.0.0.0,,,2023-06-09 16:46:47,2023-06-09 16:46:47,0.531s,PASSED
"com.LoginCogmento.DoNotText(doNotTextObject, Text, ""Do not Text"")",Chrome 109.0.0.0,,,2023-06-09 16:46:47,2023-06-09 16:46:48,0.444s,PASSED
"com.LoginCogmento.DoNotText(doNotMailObject, DoEmail, ""Do not Mail"")",Chrome 109.0.0.0,,,2023-06-09 16:46:48,2023-06-09 16:46:48,0.001s,PASSED
"setText(findTestObject(""Object Repository/cogmento/test/Page_Cogmento CRM/input_Birthday_day""), BirthDay)",Chrome 109.0.0.0,,,2023-06-09 16:46:48,2023-06-09 16:46:49,0.799s,PASSED
"click(findTestObject(""Object Repository/cogmento/test/Page_Cogmento CRM/div_October JanuaryFebruaryMarchAprilMayJun_aa3d2b""))",Chrome 109.0.0.0,,,2023-06-09 16:46:49,2023-06-09 16:46:49,0.384s,PASSED
"click(findTestObject(""Object Repository/cogmento/test/Page_Cogmento CRM/span_December"", [""EmpMonth"":BirthMonth]))",Chrome 109.0.0.0,,,2023-06-09 16:46:49,2023-06-09 16:46:50,0.662s,PASSED
"setText(findTestObject(""Object Repository/cogmento/test/Page_Cogmento CRM/input_December_year""), BirthYear)",Chrome 109.0.0.0,,,2023-06-09 16:46:50,2023-06-09 16:46:51,1.130s,PASSED
"click(findTestObject(""Object Repository/cogmento/createContact/button_Save""))",Chrome 109.0.0.0,,,2023-06-09 16:46:51,2023-06-09 16:46:51,0.522s,PASSED
try,Chrome 109.0.0.0,,,2023-06-09 16:46:51,2023-06-09 16:46:55,3.731s,PASSED
Start tear down : logout,Chrome 109.0.0.0,,,2023-06-09 16:46:55,2023-06-09 16:46:59,3.826s,PASSED
Start listener action : assertmessage,Chrome 109.0.0.0,,,2023-06-09 16:46:59,2023-06-09 16:46:59,0.004s,PASSED
,,,,,,,
Test Cases/createContact,Chrome 109.0.0.0,,,2023-06-09 16:46:59,2023-06-09 16:47:25,25.759s,PASSED
Start listener action : maximize,Chrome 109.0.0.0,,,2023-06-09 16:46:59,2023-06-09 16:46:59,0.008s,PASSED
Start setup action : login,Chrome 109.0.0.0,,,2023-06-09 16:46:59,2023-06-09 16:47:03,3.560s,PASSED
"verifyMatch(getUrl(), URL, false)",Chrome 109.0.0.0,,,2023-06-09 16:47:03,2023-06-09 16:47:03,0.005s,PASSED
"assert getWindowTitle() == ""Cogmento CRM""",Chrome 109.0.0.0,,,2023-06-09 16:47:03,2023-06-09 16:47:03,0.007s,PASSED
"doNotTextObject = ""Object Repository/cogmento/test/Page_Cogmento CRM/label_Do not Text""",Chrome 109.0.0.0,,,2023-06-09 16:47:03,2023-06-09 16:47:03,0.000s,PASSED
"doNotMailObject = ""Object Repository/cogmento/test/Page_Cogmento CRM/label_Do not Email""",Chrome 109.0.0.0,,,2023-06-09 16:47:03,2023-06-09 16:47:03,0.000s,PASSED
"doNotCallObject = ""Object Repository/cogmento/test/Page_Cogmento CRM/Page_Cogmento CRM/label_Do not Call""",Chrome 109.0.0.0,,,2023-06-09 16:47:03,2023-06-09 16:47:03,0.000s,PASSED
"click(findTestObject(""Object Repository/cogmento/createContact/i_Calendar_users icon""))",Chrome 109.0.0.0,,,2023-06-09 16:47:03,2023-06-09 16:47:05,2.591s,PASSED
"click(findTestObject(""Object Repository/cogmento/createContact/button_Create""))",Chrome 109.0.0.0,,,2023-06-09 16:47:05,2023-06-09 16:47:06,1.093s,PASSED
"setText(findTestObject(""Object Repository/cogmento/createContact/input_First Name_first_name""), FirstName)",Chrome 109.0.0.0,,,2023-06-09 16:47:06,2023-06-09 16:47:08,1.457s,PASSED
"setText(findTestObject(""Object Repository/cogmento/createContact/input_Last Name_last_name""), LastName)",Chrome 109.0.0.0,,,2023-06-09 16:47:08,2023-06-09 16:47:09,0.864s,PASSED
"setText(findTestObject(""Object Repository/cogmento/test/Page_Cogmento CRM/input_Middle Name(s)_middle_name""), MiddleName)",Chrome 109.0.0.0,,,2023-06-09 16:47:09,2023-06-09 16:47:10,1.085s,PASSED
"setText(findTestObject(""Object Repository/cogmento/test/Page_Cogmento CRM/input_Email_value""), Email)",Chrome 109.0.0.0,,,2023-06-09 16:47:10,2023-06-09 16:47:11,1.223s,PASSED
"com.LoginCogmento.DoNotText(doNotCallObject, Call, ""Do not Call"")",Chrome 109.0.0.0,,,2023-06-09 16:47:11,2023-06-09 16:47:11,0.001s,PASSED
"com.LoginCogmento.DoNotText(doNotTextObject, Text, ""Do not Text"")",Chrome 109.0.0.0,,,2023-06-09 16:47:11,2023-06-09 16:47:11,0.524s,PASSED
"com.LoginCogmento.DoNotText(doNotMailObject, DoEmail, ""Do not Mail"")",Chrome 109.0.0.0,,,2023-06-09 16:47:11,2023-06-09 16:47:13,1.732s,PASSED
"setText(findTestObject(""Object Repository/cogmento/test/Page_Cogmento CRM/input_Birthday_day""), BirthDay)",Chrome 109.0.0.0,,,2023-06-09 16:47:13,2023-06-09 16:47:14,0.900s,PASSED
"click(findTestObject(""Object Repository/cogmento/test/Page_Cogmento CRM/div_October JanuaryFebruaryMarchAprilMayJun_aa3d2b""))",Chrome 109.0.0.0,,,2023-06-09 16:47:14,2023-06-09 16:47:14,0.375s,PASSED
"click(findTestObject(""Object Repository/cogmento/test/Page_Cogmento CRM/span_December"", [""EmpMonth"":BirthMonth]))",Chrome 109.0.0.0,,,2023-06-09 16:47:14,2023-06-09 16:47:15,0.654s,PASSED
"setText(findTestObject(""Object Repository/cogmento/test/Page_Cogmento CRM/input_December_year""), BirthYear)",Chrome 109.0.0.0,,,2023-06-09 16:47:15,2023-06-09 16:47:16,1.025s,PASSED
"click(findTestObject(""Object Repository/cogmento/createContact/button_Save""))",Chrome 109.0.0.0,,,2023-06-09 16:47:16,2023-06-09 16:47:17,0.530s,PASSED
try,Chrome 109.0.0.0,,,2023-06-09 16:47:17,2023-06-09 16:47:21,3.868s,PASSED
Start tear down : logout,Chrome 109.0.0.0,,,2023-06-09 16:47:21,2023-06-09 16:47:25,4.235s,PASSED
Start listener action : assertmessage,Chrome 109.0.0.0,,,2023-06-09 16:47:25,2023-06-09 16:47:25,0.000s,PASSED
,,,,,,,
Test Cases/createContact,Chrome 109.0.0.0,,,2023-06-09 16:47:25,2023-06-09 16:47:50,25.285s,PASSED
Start listener action : maximize,Chrome 109.0.0.0,,,2023-06-09 16:47:25,2023-06-09 16:47:25,0.007s,PASSED
Start setup action : login,Chrome 109.0.0.0,,,2023-06-09 16:47:25,2023-06-09 16:47:29,3.928s,PASSED
"verifyMatch(getUrl(), URL, false)",Chrome 109.0.0.0,,,2023-06-09 16:47:29,2023-06-09 16:47:29,0.006s,PASSED
"assert getWindowTitle() == ""Cogmento CRM""",Chrome 109.0.0.0,,,2023-06-09 16:47:29,2023-06-09 16:47:29,0.005s,PASSED
"doNotTextObject = ""Object Repository/cogmento/test/Page_Cogmento CRM/label_Do not Text""",Chrome 109.0.0.0,,,2023-06-09 16:47:29,2023-06-09 16:47:29,0.000s,PASSED
"doNotMailObject = ""Object Repository/cogmento/test/Page_Cogmento CRM/label_Do not Email""",Chrome 109.0.0.0,,,2023-06-09 16:47:29,2023-06-09 16:47:29,0.000s,PASSED
"doNotCallObject = ""Object Repository/cogmento/test/Page_Cogmento CRM/Page_Cogmento CRM/label_Do not Call""",Chrome 109.0.0.0,,,2023-06-09 16:47:29,2023-06-09 16:47:29,0.000s,PASSED
"click(findTestObject(""Object Repository/cogmento/createContact/i_Calendar_users icon""))",Chrome 109.0.0.0,,,2023-06-09 16:47:29,2023-06-09 16:47:31,2.333s,PASSED
"click(findTestObject(""Object Repository/cogmento/createContact/button_Create""))",Chrome 109.0.0.0,,,2023-06-09 16:47:31,2023-06-09 16:47:32,1.185s,PASSED
